itemcode,itemdesc,catcode,category,company,brand,packaging,flavor,color,qty,uomdesc,pack_size,launchdate
99765130,MOGU MOGU-BLACK CURRANT-BLACK CURRRANT PET 320 ML,134,SOFT DRINKS-NP,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,PET,BLACK CURRANT,,320,ML,320.000 ML,202401
99765131,MOGU MOGU-YOGURT-YOGURT PET 320 ML,134,SOFT DRINKS-NP,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,PET,YOGURT,,320,ML,320.000 ML,202401
99765143,BLOOM-LYCHEE-LITCHI PET 135 ML,134,SOFT DRINKS-NP,TRIVENI FOOD & BEVERAGE-NP,BLOOM,PET,LYCHEE,,135,ML,135.000 ML,202403
99765144,AQUA AMAR--JAR 20000 ML,134,SOFT DRINKS-NP,AMAR DRINKING WATER & BEVRG-NP,AQUA AMAR,JAR,,,20000,ML,20000.000 ML,202403
99765145,AQUA AC--PET 1000 ML,134,SOFT DRINKS-NP,ALINA WATER INDUSTRIES-NEPAL,AQUA AC,PET,,,1000,ML,1000.000 ML,202403
99765146,AQUA POWER--JAR 19000 ML,134,SOFT DRINKS-NP,AQUA GODAWARI BEVERAGE-NP,AQUA POWER,JAR,,,19000,ML,19000.000 ML,202403
99765147,MAA--JAR 20000 ML,134,SOFT DRINKS-NP,MAA NASIKA BEVERAGE-NEPAL,MAA,JAR,,,20000,ML,20000.000 ML,202403
99765148,SARAS--PET 500 ML,134,SOFT DRINKS-NP,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,PET,,,500,ML,500.000 ML,202403
99765149,GOPALA FRESHO-POMEGRANATE-POMEGRANATE CAN 250 ML,134,SOFT DRINKS-NP,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,CAN,POMEGRANATE,,250,ML,250.000 ML,202403
99765150,LEELI-LYCHEE-LITCHI PET 135 ML,134,SOFT DRINKS-NP,TRIVENI FOOD & BEVERAGE-NP,LEELI,PET,LYCHEE,,135,ML,135.000 ML,202403
99765151,DOGADAKEDAR--PET 1000 ML,134,SOFT DRINKS-NP,NAWAYUG PROCESSED DRINKING WATER-NP,DOGADAKEDAR,PET,,,1000,ML,1000.000 ML,202403
99765152,ALPHA ZONE--PET 1000 ML,134,SOFT DRINKS-NP,REAL DRINKING WATER INDUSTRY-NEPAL,ALPHA ZONE,PET,,,1000,ML,1000.000 ML,202403
99765153,AQUA CARE--PET 1000 ML,134,SOFT DRINKS-NP,P.G WATER INDUSTRIES-NEPAL,AQUA CARE,PET,,,1000,ML,1000.000 ML,202404
99765154,KABELI--PET 1000 ML,134,SOFT DRINKS-NP,S.A.N.S BEVERAGE IND. PVT. LTD.-NPL,KABELI,PET,,,1000,ML,1000.000 ML,202404
99765157,SHANTI JAL--PET 500 ML,134,SOFT DRINKS-NP,SHANTI JAL UDHYOG PVT LTD-NEPL,SHANTI JAL,PET,,,500,ML,500.000 ML,202404
99765162,SUNDAR JAL--PET 1000 ML,134,SOFT DRINKS-NP,CHAUDHARY PANI UDHYOG-NEPAL,SUNDAR JAL,PET,,,1000,ML,1000.000 ML,202404
99765163,FURKETARI AQUIFER--PET 1000 ML,134,SOFT DRINKS-NP,MAHAVIR KHOLA PRAKRITIK KHANEPANI-NP,FURKETARI AQUIFER,PET,,,1000,ML,1000.000 ML,202404
99765164,MANIA MIX FRUIT-MIXED FRUIT-MIX FRUIT TPK 200 ML,134,SOFT DRINKS-NP,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA MIX FRUIT,TPK,MIXED FRUIT,,200,ML,200.000 ML,202404
99765167,MOGU MOGU-GUAVA-PINK GUAVA PET 320 ML,134,SOFT DRINKS-NP,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,PET,GUAVA,,320,ML,320.000 ML,202404
99765169,TILA--PET 1000 ML,134,SOFT DRINKS-NP,TILA KARNALI PANI PRASODHAN UDHYOG-NP,TILA,PET,,,1000,ML,1000.000 ML,202404
99765170,MOGU MOGU-MELON-MELON PET 320 ML,134,SOFT DRINKS-NP,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,PET,MELON,,320,ML,320.000 ML,202404
99765171,R.R.--PET 1000 ML,134,SOFT DRINKS-NP,R.R. DRINKING WATER-NEPAL,R.R.,PET,,,1000,ML,1000.000 ML,202404
99765172,EX-CESS-MANGO & PAPAYA-MANGO PAPAYA TPK 200 ML,134,SOFT DRINKS-NP,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,TPK,MANGO & PAPAYA,,200,ML,200.000 ML,202404
99765173,NARAYANI--PET 1000 ML,134,SOFT DRINKS-NP,B.K PANI UDHYOG-NEPAL,NARAYANI,PET,,,1000,ML,1000.000 ML,202405
99765174,RIO MANGO DELIGHT-MANGO-MANGO TPK 200 ML,134,SOFT DRINKS-NP,CHAUDHARY GROUP - NEPAL,RIO MANGO DELIGHT,TPK,MANGO,,200,ML,200.000 ML,202405
99765175,IMJA LITCHI-LYCHEE-LITCHI PET 150 ML,134,SOFT DRINKS-NP,LS WATER & BEVERAGE-NEPAL,IMJA LITCHI,PET,LYCHEE,,150,ML,150.000 ML,202405
99765176,JOINER-KIWI-KIWI PET 320 ML,134,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,JOINER,PET,KIWI,,320,ML,320.000 ML,202405
99765180,LIFE LITCHI-LYCHEE-LITCHI PET 150 ML,134,SOFT DRINKS-NP,LIFE FOOD & BEVERAGE-NEPAL,LIFE LITCHI,PET,LYCHEE,,150,ML,150.000 ML,202405
99765181,POP POP LITCHI-LYCHEE-LITCHI PET 175 ML,134,SOFT DRINKS-NP,M/S TUSHAR ENTERPRISES-INDIA,POP POP LITCHI,PET,LYCHEE,,175,ML,175.000 ML,202405
99765182,LEKAALI--PET 1000 ML,134,SOFT DRINKS-NP,ACME DRINKS-NEPAL,LEKAALI,PET,,,1000,ML,1000.000 ML,202405
99765183,SARAS--PET 1000 ML,134,SOFT DRINKS-NP,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,PET,,,1000,ML,1000.000 ML,202405
99765185,FRUIT GEMS-BLACK CURRANT-BLACK CURRANT PET 250 ML,134,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,PET,BLACK CURRANT,,250,ML,250.000 ML,202405
99765186,FRUIT GEMS-KIWI-KIWI PET 250 ML,134,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,PET,KIWI,,250,ML,250.000 ML,202405
99765187,MOGU MOGU-GRAPE-GRAPE PET 320 ML,134,SOFT DRINKS-NP,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,PET,GRAPE,,320,ML,320.000 ML,202405
99765188,MOGU MOGU-PINEAPPLE-PINEAPPLE PET 320 ML,134,SOFT DRINKS-NP,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,PET,PINEAPPLE,,320,ML,320.000 ML,202405
99765189,MOGU MOGU-STRAWBERRY-STRAWBERRY PET 320 ML,134,SOFT DRINKS-NP,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,PET,STRAWBERRY,,320,ML,320.000 ML,202405
99765192,JIMMY JIMMY-MANGO-MANGO DRINK PET 300 ML,134,SOFT DRINKS-NP,SHAMBHAVI FOOD & BEVERAGES-NEPAL,JIMMY JIMMY,PET,MANGO,,300,ML,300.000 ML,202405
99765195,READY BULL--CAN 250 ML,134,SOFT DRINKS-NP,GAMA FOODS NEPAL PVT LTD-NEPAL,READY BULL,CAN,,,250,ML,250.000 ML,202405
99765196,PRAMJAL--PET 1000 ML,134,SOFT DRINKS-NP,PRAJAWAL JAL UDHYOG-NEPAL,PRAMJAL,PET,,,1000,ML,1000.000 ML,202405
99765197,JMD--PET 1000 ML,134,SOFT DRINKS-NP,J.M.D. INTERNATIONAL PVT LTD-NEPAL,JMD,PET,,,1000,ML,1000.000 ML,202405
99765198,ARUSH--PET 1000 ML,134,SOFT DRINKS-NP,KANCHAN MINERAL WATER UDHYOG-NP,ARUSH,PET,,,1000,ML,1000.000 ML,202405
99765199,REAL MILK POWER-STRAWBERRY-MILKSHAKE STRAWBERRY TPK 180 ML,134,SOFT DRINKS-NP,DABUR INDIA LTD.- INDIA,REAL MILK POWER,TPK,STRAWBERRY,,180,ML,180.000 ML,202405
99765202,BOSS--PET 1000 ML,134,SOFT DRINKS-NP,NEPAL M.D FOOD & BEVERAGE-NEPAL,BOSS,PET,,,1000,ML,1000.000 ML,202405
99765203,TOTAL FRUITY N JUICY-MIXED FRUIT-MIXED FRUIT TPK 200 ML,134,SOFT DRINKS-NP,KWALITY THAI FOODS PVT LTD-NPL,TOTAL FRUITY N JUICY,TPK,MIXED FRUIT,,200,ML,200.000 ML,202405
99765204,RUMPUM-MANGO-ALPHONSO MANGO TPK 180 ML+20 ML EXTRA,134,SOFT DRINKS-NP,GOODLIFE BEVERAGE-NEPAL,RUMPUM,TPK,MANGO,,200,ML,180.000 ML,202405
99765205,FRUIT GEMS-PASSION FRUIT-PASSION FRUIT PET 320 ML,134,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,PET,PASSION FRUIT,,320,ML,320.000 ML,202405
99765207,RIO JUICE & GLUCOSE-MANGO-MANGO TPK 180 ML,134,SOFT DRINKS-NP,CHAUDHARY GROUP - NEPAL,RIO JUICE & GLUCOSE,TPK,MANGO,,180,ML,180.000 ML,202406
99765209,PERNA-LYCHEE-LITCHI PET 110 ML,134,SOFT DRINKS-NP,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PET,LYCHEE,,110,ML,110.000 ML,202406
99765210,REVA BADAM DRINK-ALMOND-BADAM & SAFFRON DRINK CAN 160 ML,134,SOFT DRINKS-NP,MAHABALESHWOR DAIRY & BEVERAGE-NEPAL,REVA BADAM DRINK,CAN,ALMOND,,160,ML,160.000 ML,202406
99765211,NATURAL WATER--PET 1000 ML,134,SOFT DRINKS-NP,WATER CAMPER PVT. LTD.-NEPAL,NATURAL WATER,PET,,,1000,ML,1000.000 ML,202406
99765212,GOPALA FRESHO-MANGO-MANGO CAN 250 ML,134,SOFT DRINKS-NP,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,CAN,MANGO,,250,ML,250.000 ML,202406
99765213,GOPALA FRESHO-ORANGE-ORANGE CAN 250 ML,134,SOFT DRINKS-NP,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,CAN,ORANGE,,250,ML,250.000 ML,202406
99765215,FRUIT JUMP-PINEAPPLE-PINEAPPLE CAN 240 ML,134,SOFT DRINKS-NP,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,CAN,PINEAPPLE,,240,ML,240.000 ML,202406
99765216,FRUIT JUMP-POMEGRANATE-POMEGRANATE CAN 240 ML,134,SOFT DRINKS-NP,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,CAN,POMEGRANATE,,240,ML,240.000 ML,202406
99765217,KESHARI--PET 1000 ML,134,SOFT DRINKS-NP,BHAGESHWOR FOOD & BEVERAGE-NEPAL,KESHARI,PET,,,1000,ML,1000.000 ML,202406
99765218,CHABAA BOOST-GUAVA-PINK GUAVA PET 250 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,GUAVA,,250,ML,250.000 ML,202406
99765219,CHABAA BOOST-MANGO-MANGO PET 250 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,MANGO,,250,ML,250.000 ML,202406
99765220,CHABAA BOOST-LYCHEE-LYCHEE PET 1000 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,LYCHEE,,1000,ML,1000.000 ML,202406
99765221,CHABAA BOOST-MIXED FRUIT-MIXED FRUIT PET 1000 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,MIXED FRUIT,,1000,ML,1000.000 ML,202406
99765222,MAAZA-MANGO-MANGO PET 200 ML,134,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,MAAZA,PET,MANGO,,200,ML,200.000 ML,202406
99765223,REAL FRUIT POWER-MANGO-KOOLERZ MANGO TPK 135 ML,134,SOFT DRINKS-NP,DABUR INDIA LTD.- INDIA,REAL FRUIT POWER,TPK,MANGO,,135,ML,135.000 ML,202406
99765224,GOODLIFE-LYCHEE-LITCHI PET 125 ML,134,SOFT DRINKS-NP,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,PET,LYCHEE,,125,ML,125.000 ML,202406
99765225,AMRAPALI KOOL-LYCHEE-LITCHI PET 125 ML,134,SOFT DRINKS-NP,HIMALAYAN BOTTLERS PVT LTD-NEPAL,AMRAPALI KOOL,PET,LYCHEE,,125,ML,125.000 ML,202406
99765226,C LIGHT-LYCHEE-LYCHEE CAN 240 ML,134,SOFT DRINKS-NP,INTER DRINKS CO. LTD.-THAILAND,C LIGHT,CAN,LYCHEE,,240,ML,240.000 ML,202406
99765227,CHABAA BOOST-MIXED FRUIT-MIXED FRUIT PET 250 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,MIXED FRUIT,,250,ML,250.000 ML,202406
99765228,CHABAA BOOST-MANGO-MANGO PET 1000 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,MANGO,,1000,ML,1000.000 ML,202406
99765229,CHABAA BOOST-GUAVA-PINK GUAVA PET 500 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,GUAVA,,500,ML,500.000 ML,202406
99765230,KI BU CLASSIC--CLASSIC CAN 330 ML,134,SOFT DRINKS-NP,LIFE FOOD & BEVERAGE-NEPAL,KI BU CLASSIC,CAN,,,330,ML,330.000 ML,202406
99765231,FARM FRESH COCO-COCONUT-COCONUT WATER CAN 180 ML,134,SOFT DRINKS-NP,LIFE FOOD & BEVERAGE-NEPAL,FARM FRESH COCO,CAN,COCONUT,,180,ML,180.000 ML,202406
99765233,BONKO COCONUT-COCONUT-COCONUT PET 320 ML,134,SOFT DRINKS-NP,P.K. GENERAL DRINK LP.-THAILAND,BONKO COCONUT,PET,COCONUT,,320,ML,320.000 ML,202406
99765234,BONKO MANGO-MANGO-MANGO PET 320 ML,134,SOFT DRINKS-NP,P.K. GENERAL DRINK LP.-THAILAND,BONKO MANGO,PET,MANGO,,320,ML,320.000 ML,202406
99765238,HYGEN MANIA-GUAVA-GUAVA TPK 200 ML,134,SOFT DRINKS-NP,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA,TPK,GUAVA,,200,ML,200.000 ML,202407
99765240,SHOCK--CAN 250 ML,134,SOFT DRINKS-NP,TRIVENI FOOD & BEVERAGE-NP,SHOCK,CAN,,,250,ML,250.000 ML,202407
99765241,SAINAMAINA AQUA--PET 1000 ML,134,SOFT DRINKS-NP,RB COOLING WATER-NEPAL,SAINAMAINA AQUA,PET,,,1000,ML,1000.000 ML,202407
99765242,CAVINS ROSE LASSI-ROSE-ROSE LASSI TPK 180 ML,134,SOFT DRINKS-NP,CAVIN KARE LTD - INDIA,CAVINS ROSE LASSI,TPK,ROSE,,180,ML,180.000 ML,202407
99765243,FROOT ICE KING-MANGO-MANGO TPK 200 ML,134,SOFT DRINKS-NP,KRS HANDICRAFTS-INDIA,FROOT ICE KING,TPK,MANGO,,200,ML,200.000 ML,202407
99765244,REAL BURRST-ORANGE-ORANGE TPK 180 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL BURRST,TPK,ORANGE,,180,ML,180.000 ML,202407
99765245,AQUA KAMALAMAI YATRI--PET 1000 ML,134,SOFT DRINKS-NP,L.D WATER & FOOD BEVERAGE-NEPAL,AQUA KAMALAMAI YATRI,PET,,,1000,ML,1000.000 ML,202407
99765246,AMRIT JAL--PET 1000 ML,134,SOFT DRINKS-NP,RAJSHREE PRODUCTS PVT. LTD.-NEPAL,AMRIT JAL,PET,,,1000,ML,1000.000 ML,202407
99765247,123 DITTO-LYCHEE-LITCHI PET 150 ML,134,SOFT DRINKS-NP,KWALITY THAI FOODS PVT LTD-NPL,123 DITTO,PET,LYCHEE,,150,ML,150.000 ML,202407
99765248,JIMMY JIMMY-STRAWBERRY-STRAWBERRY PET 300 ML,134,SOFT DRINKS-NP,SHAMBHAVI FOOD & BEVERAGES-NEPAL,JIMMY JIMMY,PET,STRAWBERRY,,300,ML,300.000 ML,202407
99765249,AMRAPALI RUCHI-LYCHEE-LITCHI PET 125 ML,134,SOFT DRINKS-NP,HIMALAYAN BOTTLERS PVT LTD-NEPAL,AMRAPALI RUCHI,PET,LYCHEE,,125,ML,125.000 ML,202407
99765251,CHABAA BOOST-GUAVA-PINK GUAVA PET 1000 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,GUAVA,,1000,ML,1000.000 ML,202407
99765252,AQUA SHAKTI--PET 1000 ML,134,SOFT DRINKS-NP,SUPER STAR LEMON SODA WATER UDHYOG-NP,AQUA SHAKTI,PET,,,1000,ML,1000.000 ML,202407
99765253,MAX TIGER--CAN 500 ML,134,SOFT DRINKS-NP,AGRO THAI FOODS PVT LTD-NEPAL,MAX TIGER,CAN,,,500,ML,500.000 ML,202407
99765254,ARNA--CAN 250 ML,134,SOFT DRINKS-NP,LIFE FOOD & BEVERAGE-NEPAL,ARNA,CAN,,,250,ML,250.000 ML,202407
99765255,CHABAA BOOST-LYCHEE-LYCHEE PET 250 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,LYCHEE,,250,ML,250.000 ML,202407
99765256,SAGARMATHA-PINEAPPLE-PINEAPPLE CAN 240 ML,134,SOFT DRINKS-NP,J.B.S. INDUSTRIES PVT. LTD.- NEPAL,SAGARMATHA,CAN,PINEAPPLE,,240,ML,240.000 ML,202407
99765257,SAGARMATHA-MIXED FRUIT-MIXED FRUIT CAN 240 ML,134,SOFT DRINKS-NP,J.B.S. INDUSTRIES PVT. LTD.- NEPAL,SAGARMATHA,CAN,MIXED FRUIT,,240,ML,240.000 ML,202407
99765258,SAGARMATHA-POMEGRANATE-POMEGRANATE CAN 240 ML,134,SOFT DRINKS-NP,J.B.S. INDUSTRIES PVT. LTD.- NEPAL,SAGARMATHA,CAN,POMEGRANATE,,240,ML,240.000 ML,202407
99765260,CHABAA BOOST-MANGO-MANGO PET 500 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,MANGO,,500,ML,500.000 ML,202407
99765262,REAL FRUIT POWER-GUAVA-GUAVA PET 2000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,PET,GUAVA,,2000,ML,2000.000 ML,202408
99765263,REAL FRUIT POWER-MIXED FRUIT-MIXED FRUIT PET 2000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,PET,MIXED FRUIT,,2000,ML,2000.000 ML,202408
99765264,REAL FRUIT POWER-MANGO-MANGO PET 2000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,PET,MANGO,,2000,ML,2000.000 ML,202408
99765265,GOPALA FRESHO-GUAVA-GUAVA CAN 250 ML,134,SOFT DRINKS-NP,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,CAN,GUAVA,,250,ML,250.000 ML,202408
99765266,RIO-MANGO-ALFANSO MANGO TPK 180 ML,134,SOFT DRINKS-NP,CHAUDHARY GROUP - NEPAL,RIO,TPK,MANGO,,180,ML,180.000 ML,202408
99765267,EPI AQUA WATER KING--PET 500 ML,134,SOFT DRINKS-NP,THE BINDESHWORI DRK WTR&BVG-NP,EPI AQUA WATER KING,PET,,,500,ML,500.000 ML,202408
99765268,FROOTI-MANGO-MANGO PET 1800 ML,134,SOFT DRINKS-NP,PARLE AGRO PVT LTD-INDIA,FROOTI,PET,MANGO,,1800,ML,1800.000 ML,202408
99765269,ONE DRINK CLASSIC--CLASSIC CAN 250 ML,134,SOFT DRINKS-NP,ONE DRINKS BEVERAGES PVT LTD-INDIA,ONE DRINK CLASSIC,CAN,,,250,ML,250.000 ML,202408
99765270,CHABAA BOOST-MIXED FRUIT-MIXED FRUIT PET 500 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,MIXED FRUIT,,500,ML,500.000 ML,202408
99765271,CHABAA BOOST-POMEGRANATE-POMEGRANATE PET 1000 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,POMEGRANATE,,1000,ML,1000.000 ML,202408
99765272,CHABAA BOOST-POMEGRANATE-POMEGRANATE PET 250 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,PET,POMEGRANATE,,250,ML,250.000 ML,202408
99765273,SITAZ BOOST-MANGO-MANGO PET 250 ML,134,SOFT DRINKS-NP,SITAZ FOOD & BEVERAGE INDUSTRY-NP,SITAZ BOOST,PET,MANGO,,250,ML,250.000 ML,202408
99765274,TOPPER MANGO-MANGO-MANGO PET 250 ML,134,SOFT DRINKS-NP,S & S WINE UDHYOG-NEPAL,TOPPER MANGO,PET,MANGO,,250,ML,250.000 ML,202408
99765275,AMRAPALI RECHARGE--CAN 330 ML,134,SOFT DRINKS-NP,AMRAPALI BEVERAGE-NEPAL,AMRAPALI RECHARGE,CAN,,,330,ML,330.000 ML,202408
99765276,P.R.S-LYCHEE-LITCHI PET 125 ML,134,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,P.R.S,PET,LYCHEE,,125,ML,125.000 ML,202408
99765277,FRUIT JUMP-ORANGE-ORANGE CAN 240 ML,134,SOFT DRINKS-NP,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,CAN,ORANGE,,240,ML,240.000 ML,202408
99765279,PRANAM-LYCHEE-LITCHI PET 125 ML,134,SOFT DRINKS-NP,SHAMBHAVI FOOD & BEVERAGES-NEPAL,PRANAM,PET,LYCHEE,,125,ML,125.000 ML,202409
99765280,RIO JUCILO-MANGO-MANGO TPK 180 ML,134,SOFT DRINKS-NP,CHAUDHARY GROUP - NEPAL,RIO JUCILO,TPK,MANGO,,180,ML,180.000 ML,202409
99765282,JALPARI--PET 1000 ML,134,SOFT DRINKS-NP,NARAYAN BEVERAGE UDHYOG-NPL,JALPARI,PET,,,1000,ML,1000.000 ML,202409
99765283,A-STAR--PET 1000 ML,134,SOFT DRINKS-NP,A-STAR-NEPAL,A-STAR,PET,,,1000,ML,1000.000 ML,202409
99765284,JALESHWOR--PET 1000 ML,134,SOFT DRINKS-NP,V.J. FOODS & BEVERAGES-NEPAL,JALESHWOR,PET,,,1000,ML,1000.000 ML,202409
99765286,PAY BADAM DRINK-CARDAMOM-CARDAMOM CAN 180 ML,134,SOFT DRINKS-NP,FRUIT AGRO PRODUCT-NEPAL,PAY BADAM DRINK,CAN,CARDAMOM,,180,ML,180.000 ML,202409
99765287,BONKO MELON-MELON-MELON PET 320 ML,134,SOFT DRINKS-NP,P.K. GENERAL DRINK LP.-THAILAND,BONKO MELON,PET,MELON,,320,ML,320.000 ML,202409
99765288,BONKO ORANGE-ORANGE-ORANGE PET 320 ML,134,SOFT DRINKS-NP,P.K. GENERAL DRINK LP.-THAILAND,BONKO ORANGE,PET,ORANGE,,320,ML,320.000 ML,202409
99765289,AQUA MINE--PET 1000 ML,134,SOFT DRINKS-NP,A-ONE POLYMERS & BEVERAGE-NP,AQUA MINE,PET,,,1000,ML,1000.000 ML,202409
99765290,NATURALS-MIXED FRUIT-MIX FRUIT CAN 250 ML,134,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,NATURALS,CAN,MIXED FRUIT,,250,ML,250.000 ML,202409
99765291,FARM FRESH-MANGO-MANGO PET 250 ML,134,SOFT DRINKS-NP,LIFE FOOD & BEVERAGE-NEPAL,FARM FRESH,PET,MANGO,,250,ML,250.000 ML,202409
99765292,GANGA JAL--PET 1000 ML,134,SOFT DRINKS-NP,GAUMUKHI GANGA JAL LTD-NEPAL,GANGA JAL,PET,,,1000,ML,1000.000 ML,202409
99765293,18 PLUS--CAN 330 ML,134,SOFT DRINKS-NP,RELIABLE FOODS & BEVERAGES PVT LTD-NP,18 PLUS,CAN,,,330,ML,330.000 ML,202409
99765294,JUICE JELLY-ORANGE-ORANGE PET 320 ML,134,SOFT DRINKS-NP,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,PET,ORANGE,,320,ML,320.000 ML,202409
99765295,JUICE JELLY-PINEAPPLE-PINEAPPLE PET 320 ML,134,SOFT DRINKS-NP,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,PET,PINEAPPLE,,320,ML,320.000 ML,202409
99765297,AQUA PURE-LIFE--PET 1000 ML,134,SOFT DRINKS-NP,RUPSHAN PRASODHIT KHANEPANI-NEPAL,AQUA PURE-LIFE,PET,,,1000,ML,1000.000 ML,202410
99765299,RAYBOT REFRESH-MANGO-MANGO PET 250 ML,134,SOFT DRINKS-NP,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,PET,MANGO,,250,ML,250.000 ML,202410
99765300,DYNAMITE GOLDEN SPARK--PET 250 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,DYNAMITE GOLDEN SPARK,PET,,,250,ML,250.000 ML,202410
99765301,TOTAL FRUITY N JUICY-PINEAPPLE-PINEAPPLE TPK 200 ML,134,SOFT DRINKS-NP,KWALITY THAI FOODS PVT LTD-NPL,TOTAL FRUITY N JUICY,TPK,PINEAPPLE,,200,ML,200.000 ML,202410
99765302,MZP'S LITCHI-LYCHEE-LITCHI PET 150 ML+20 ML FREE,134,SOFT DRINKS-NP,PRAGATI CHEMICAL-INDIA,MZP'S LITCHI,PET,LYCHEE,,170,ML,150.000 ML,202410
99765304,JIMMY JIMMY-ORANGE-ORANGE PET 300 ML,134,SOFT DRINKS-NP,SHAMBHAVI FOOD & BEVERAGES-NEPAL,JIMMY JIMMY,PET,ORANGE,,300,ML,300.000 ML,202410
99765305,JIMMY JIMMY-BLUEBERRY-BLUEBERRY PET 250 ML,134,SOFT DRINKS-NP,SHAMBHAVI FOOD & BEVERAGES-NEPAL,JIMMY JIMMY,PET,BLUEBERRY,,250,ML,250.000 ML,202410
99765306,JUICE JELLY-POMEGRANATE-POMEGRANATE PET 320 ML,134,SOFT DRINKS-NP,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,PET,POMEGRANATE,,320,ML,320.000 ML,202410
99765307,ROBO BULL--CAN 250 ML,134,SOFT DRINKS-NP,JAGDAMBA FOODS PVT LTD-NEPAL,ROBO BULL,CAN,,,250,ML,250.000 ML,202410
99765308,JUICE JELLY-LYCHEE-LITCHI PET 320 ML,134,SOFT DRINKS-NP,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,PET,LYCHEE,,320,ML,320.000 ML,202410
99765309,JUICE JELLY-BLACK CURRANT-BLACK CURRENT PET 320 ML,134,SOFT DRINKS-NP,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,PET,BLACK CURRANT,,320,ML,320.000 ML,202410
